identifier,DateTime,AmbientTemperature,ExhaustVacuum,AmbientPressure,RelativeHumidity
6839,11/13/2016 9:00,8.27,40.69,1020.13,86.1
6840,11/13/2016 10:00,18.43,57.76,1016.13,87.34
6841,11/13/2016 11:00,29.79,67.69,1006.86,55.93
6842,11/13/2016 12:00,24.7,58.82,1009.4,75.91
6843,11/13/2016 13:00,13.57,41.4,1021.27,72.55
6844,11/13/2016 14:00,28.28,61.86,1012.07,64.49
6845,11/13/2016 15:00,32.07,67.83,1007.91,41.61
6846,11/13/2016 16:00,19.1,43.79,1016.02,77.34
6847,11/13/2016 17:00,22.69,54.2,1012.92,65.55
6848,11/13/2016 18:00,27.44,59.74,1010.99,56.42
6849,11/13/2016 19:00,9.81,71.14,1019.43,87.93
6850,11/13/2016 20:00,26.05,65.27,1013.69,56.46
6851,11/13/2016 21:00,25.96,71.64,1003.84,86.83
6852,11/13/2016 22:00,13.79,45.08,1025.02,84.36
6853,11/13/2016 23:00,20.13,43.43,1009.75,66.16
6854,11/14/2016 0:00,13.99,45,1023.83,77.92
6855,11/14/2016 1:00,23,57.76,1017.64,56.86
6856,11/14/2016 2:00,20.37,60.08,1017.44,76.33
6857,11/14/2016 3:00,19.16,63.09,1017.71,91.15
6858,11/14/2016 4:00,10.8,41.74,1020.24,78.62
6859,11/14/2016 5:00,19.12,45.01,1014,59.95
6860,11/14/2016 6:00,14.46,44.78,1007.64,67.03
6861,11/14/2016 7:00,17.75,49.78,1004.49,100.09
6862,11/14/2016 8:00,33.15,68.51,1012.9,51.91
6863,11/14/2016 9:00,32.16,68.14,1004.86,37.77
6864,11/14/2016 10:00,32.66,73.68,1014.64,40.88
6865,11/14/2016 11:00,24.34,66.05,1019.26,74.58
6866,11/14/2016 12:00,31.93,72.58,1006.9,56.27
6867,11/14/2016 13:00,9.18,42.18,1017.4,87.3
6868,11/14/2016 14:00,28.57,62.26,1010.75,62.12
6869,11/14/2016 15:00,16.63,53.82,1015.18,66.09
6870,11/14/2016 16:00,17.25,43.14,1018.34,76.17
6871,11/14/2016 17:00,32.06,69.88,1006.88,63.53
6872,11/14/2016 18:00,19.72,66.51,1015.07,74.7
6873,11/14/2016 19:00,10.22,41.74,1022.65,83.58
6874,11/14/2016 20:00,21.78,68.28,1001,79.3
6875,11/14/2016 21:00,16.34,47.45,1009.41,92.96
6876,11/14/2016 22:00,10.29,41.74,1019.9,80.51
6877,11/14/2016 23:00,13.5,44.92,1023.87,87.17
6878,11/15/2016 0:00,13.88,39.16,1010.8,75.69
6879,11/15/2016 1:00,31.26,76.09,1006.66,63.91
6880,11/15/2016 2:00,13.55,40.1,1015.7,86.68
6881,11/15/2016 3:00,12.8,44.9,1007.58,66.6
6882,11/15/2016 4:00,26.96,72.86,1004.86,59.17
6883,11/15/2016 5:00,11.49,35.76,1019.08,60.04
6884,11/15/2016 6:00,12.27,41.17,1019.39,52.18
6885,11/15/2016 7:00,30.95,73.06,1008.86,74.86
6886,11/15/2016 8:00,13.7,44.47,1027.51,70.77
6887,11/15/2016 9:00,30.28,79.74,1006.96,70.21
6888,11/15/2016 10:00,8.61,37.49,1009.35,82.62
6889,11/15/2016 11:00,27.18,59.27,1012.57,64.18
6890,11/15/2016 12:00,19.8,52.9,1017.75,66.67
6891,11/15/2016 13:00,12.88,40.64,1020.76,92.58
6892,11/15/2016 14:00,14.19,39.52,1018.34,77.25
6893,11/15/2016 15:00,15.15,39.58,1011.94,73.63
6894,11/15/2016 16:00,28.8,73.4,1011.34,54.01
6895,11/15/2016 17:00,6.69,40.64,1020.54,92.83
6896,11/15/2016 18:00,26.43,58.41,1013.57,64.67
6897,11/15/2016 19:00,20.13,47.03,1012.59,83.03
6898,11/15/2016 20:00,14.24,39.52,1018.22,77.19
6899,11/15/2016 21:00,15.92,41.79,1006.24,79.42
6900,11/15/2016 22:00,30.74,73.67,1005.79,57.89
6901,11/15/2016 23:00,16.55,54.3,1017.95,60.84
6902,11/16/2016 0:00,16.39,41.96,1011.7,94.85
6903,11/16/2016 1:00,19.73,56.65,1020.7,69.49
6904,11/16/2016 2:00,14.62,43.99,1023.6,86.7
6905,11/16/2016 3:00,10.12,40,1021.33,95.29
6906,11/16/2016 4:00,26.1,44.57,1007.47,55.15
6907,11/16/2016 5:00,11.23,39.72,1018.46,60.62
6908,11/16/2016 6:00,27.24,69.13,1009.28,70.85
6909,11/16/2016 7:00,21.48,61.27,1019.29,61.43
6910,11/16/2016 8:00,27.52,66.25,1008.21,78.8
6911,11/16/2016 9:00,13.74,43.71,1025.45,86.62
6912,11/16/2016 10:00,18.65,52.08,1005.48,99.94
6913,11/16/2016 11:00,17.38,43.14,1011.09,61.9
6914,11/16/2016 12:00,15.25,41.17,1016,62.05
6915,11/16/2016 13:00,8.04,40.64,1020.64,89.26
6916,11/16/2016 14:00,26.59,66.49,1013.32,49.76
6917,11/16/2016 15:00,8.49,39.61,1021.05,87.74
6918,11/16/2016 16:00,25.15,57.32,1012.41,41.84
6919,11/16/2016 17:00,22.02,46.93,1014.32,55.92
6920,11/16/2016 18:00,23.23,63.31,1012.52,75.1
6921,11/16/2016 19:00,7.78,40.8,1026.7,85.61
6922,11/16/2016 20:00,12.93,39.58,1010.93,75.9
6923,11/16/2016 21:00,6.87,40.07,1017.91,57.64
6924,11/16/2016 22:00,30.35,71.32,1009.17,64.61
6925,11/16/2016 23:00,25.89,48.41,1008.49,68.58
6926,11/17/2016 0:00,8.11,41.92,1029.61,91.92
6927,11/17/2016 1:00,26.22,67.45,1013.7,44.04
6928,11/17/2016 2:00,12.64,41.49,1019.78,94
6929,11/17/2016 3:00,27.89,73.17,1009.85,64.22
6930,11/17/2016 4:00,21.11,58.66,1011.7,68.71
6931,11/17/2016 5:00,13.51,43.41,1015.94,75.22
6932,11/17/2016 6:00,25.07,77.95,1012.87,83
6933,11/17/2016 7:00,26.53,69.71,1009.88,76.26
6934,11/17/2016 8:00,16.13,43.48,1014.41,50.05
6935,11/17/2016 9:00,31.4,66.54,1003.55,57.73
6936,11/17/2016 10:00,22.65,57.85,1012.6,68.52
6937,11/17/2016 11:00,10.22,39.16,1015.71,96.2
6938,11/17/2016 12:00,22.72,65.61,1014.64,70.53
6939,11/17/2016 13:00,25.77,58.59,1012.51,55.84
6940,11/17/2016 14:00,13.6,39.82,1013.34,86.1
6941,11/17/2016 15:00,29.59,70.17,999.71,71
6942,11/17/2016 16:00,14.09,43.99,1021.02,94.39
6943,11/17/2016 17:00,13.67,40.71,1016.19,66.15
6944,11/17/2016 18:00,14.94,42.77,1018.9,73.95
6945,11/17/2016 19:00,14.77,41.39,1018.95,65.61
6946,11/17/2016 20:00,20.77,69.51,1012.96,62.89
6947,11/17/2016 21:00,12.75,42.86,1014.9,88.44
6948,11/17/2016 22:00,16.34,42.28,1008.08,52.8
6949,11/17/2016 23:00,14.24,41.16,1010.16,87
6950,11/18/2016 0:00,10.11,39.35,1015.19,90.74
6951,11/18/2016 1:00,23.38,59.07,1009.29,92.4
6952,11/18/2016 2:00,21.97,58.79,1010.93,86.7
6953,11/18/2016 3:00,17.66,62.1,1019.49,86.3
6954,11/18/2016 4:00,5.53,35.79,1011.19,94.01
6955,11/18/2016 5:00,23.48,73.67,1007.07,88.49
6956,11/18/2016 6:00,11.91,41.49,1019.69,96.39
6957,11/18/2016 7:00,10.17,40.46,1018.54,68.21
6958,11/18/2016 8:00,21.96,48.78,1019.56,85.05
6959,11/18/2016 9:00,23.63,73.5,1011.46,89.39
6960,11/18/2016 10:00,32.28,75.33,1002.14,62.49
6961,11/18/2016 11:00,30.08,67.25,1017.57,47.77
6962,11/18/2016 12:00,30.25,68.24,1006.58,31.9
6963,11/18/2016 13:00,29.8,64.69,1006.6,54.43
6964,11/18/2016 14:00,16.58,41.79,1006.24,72.95
6965,11/18/2016 15:00,16.98,53.16,1013.95,82.8
6966,11/18/2016 16:00,29.83,71.43,1011.93,55.8
6967,11/18/2016 17:00,6.13,40.81,1026.31,91.66
6968,11/18/2016 18:00,15.85,46.18,1013.14,97.8
6969,11/18/2016 19:00,13.27,40.27,1006.1,40.04
6970,11/18/2016 20:00,29.09,75.33,1001.61,71.06
6971,11/18/2016 21:00,18.96,50.16,1010.72,100.09
6972,11/18/2016 22:00,18.22,44.34,1019.35,56.78
6973,11/18/2016 23:00,19.07,44.63,1020.23,44.93
6974,11/19/2016 0:00,24.02,70.94,1008,79.55
6975,11/19/2016 1:00,24.35,70.04,1010.92,73.88
6976,11/19/2016 2:00,16.82,45,1022.05,37.28
6977,11/19/2016 3:00,23.79,50.16,1005.32,75.82
6978,11/19/2016 4:00,25.48,65.12,1016.12,53.66
6979,11/19/2016 5:00,23.56,51.86,1014.04,73.9
6980,11/19/2016 6:00,15.09,41.76,1022.4,76.22
6981,11/19/2016 7:00,18.77,49.39,1021.06,82.95
6982,11/19/2016 8:00,18.64,52.08,1004.24,99.9
6983,11/19/2016 9:00,9.77,44.68,1023.37,91.4
6984,11/19/2016 10:00,26.43,51.43,1006.3,71.48
6985,11/19/2016 11:00,4.95,42.07,1004.87,80.88
6986,11/19/2016 12:00,10.39,40.22,1004.95,91.65
6987,11/19/2016 13:00,18.9,56.03,1020.77,71.83
6988,11/19/2016 14:00,17.14,41.66,1010.97,57.66
6989,11/19/2016 15:00,28.28,68.67,1006.36,69.9
6990,11/19/2016 16:00,18.07,44.92,1024.72,69.15
6991,11/19/2016 17:00,28.06,68.24,1010.27,69.72
6992,11/19/2016 18:00,24.88,49.16,1006.04,64.54
6993,11/19/2016 19:00,31.46,66.54,1002.86,53.75
6994,11/19/2016 20:00,27.14,64.27,1012.71,54.4
6995,11/19/2016 21:00,22.05,48.14,1015.81,69.94
6996,11/19/2016 22:00,15.77,41.79,1007.96,80.69
6997,11/19/2016 23:00,18.18,67.71,1004.5,87.26
6998,11/20/2016 0:00,15.33,36.71,1013.99,73.89
6999,11/20/2016 1:00,25.98,60.95,1014.5,48.01
7000,11/20/2016 2:00,18.12,44.63,1001.26,89.72
7001,11/20/2016 3:00,23.84,63.47,1012.54,76.33
7002,11/20/2016 4:00,21.67,62.39,1007.98,92.96
7003,11/20/2016 5:00,23.86,66.54,1005.23,90.89
7004,11/20/2016 6:00,31.95,67.17,1007.11,61.58
7005,11/20/2016 7:00,17.96,47.83,1005,85.72
7006,11/20/2016 8:00,15,50.88,1014.04,100.12
7007,11/20/2016 9:00,21.97,58.95,1017.78,76.95
7008,11/20/2016 10:00,19.27,43.14,1013.17,39.85
7009,11/20/2016 11:00,30.21,69.4,1003.69,62.89
7010,11/20/2016 12:00,8.51,38.5,1013.33,64.28
7011,11/20/2016 13:00,8.51,39.96,1026.34,96.1
7012,11/20/2016 14:00,7.8,43.65,1018.92,60.77
7013,11/20/2016 15:00,15.6,41.7,1019.15,84.1
7014,11/20/2016 16:00,10.03,43.13,1014.85,70.09
7015,11/20/2016 17:00,22.38,71.85,1009.56,74.91
7016,11/20/2016 18:00,11.77,40.92,1021.85,81.55
7017,11/20/2016 19:00,29.84,74.87,1009.64,61.39
7018,11/20/2016 20:00,32.51,73.56,1007.06,59.6
7019,11/20/2016 21:00,14.47,41.76,1021.98,78.41
7020,11/20/2016 22:00,21.93,62.91,1013.45,74.62
7021,11/20/2016 23:00,31.85,69.04,1008.35,46.09
7022,11/21/2016 0:00,23.66,61.86,1013.33,83.09
7023,11/21/2016 1:00,18.83,63.91,1010.8,96.18
7024,11/21/2016 2:00,26.54,69.34,1009.5,87.18
7025,11/21/2016 3:00,17.51,41.85,1016.25,72.03
7026,11/21/2016 4:00,14.14,39.59,1010.84,96.02
7027,11/21/2016 5:00,30.68,71.25,999.98,68.99
7028,11/21/2016 6:00,23.24,51.95,1006.21,78.08
7029,11/21/2016 7:00,29.77,67.07,1005.82,48.38
7030,11/21/2016 8:00,14.04,40.56,1018.4,65.79
7031,11/21/2016 9:00,26.38,59.92,1009.99,71.91
7032,11/21/2016 10:00,5.28,42.07,1003.82,80.84
7033,11/21/2016 11:00,12.37,46.97,1013.95,90.76
7034,11/21/2016 12:00,13.86,35.71,1015.21,63.16
7035,11/21/2016 13:00,14.73,39.82,1012.67,80.82
7036,11/21/2016 14:00,30.12,69.68,1012.89,60.64
7037,11/21/2016 15:00,19.68,44.34,1019.49,49.5
7038,11/21/2016 16:00,8.27,35.77,1015.3,73.36
7039,11/21/2016 17:00,5.21,35.79,1011.5,95.08
7040,11/21/2016 18:00,31.13,67.45,1015.02,41.34
7041,11/21/2016 19:00,28.93,72.99,1007.23,64.41
7042,11/21/2016 20:00,17.05,44.88,1017.69,88.19
7043,11/21/2016 21:00,12.61,43.22,1013.41,78.94
7044,11/21/2016 22:00,4.93,35.19,1018.04,92.94
7045,11/21/2016 23:00,5.73,40.35,1012.24,91.84
7046,11/22/2016 0:00,24.57,72.24,1011.44,79.19
7047,11/22/2016 1:00,15.55,39.63,1004.98,89.82
7048,11/22/2016 2:00,23.43,71.97,1009.42,94.27
7049,11/22/2016 3:00,20.67,63.56,1013.27,79.39
7050,11/22/2016 4:00,5.95,35.57,1025.84,77.61
7051,11/22/2016 5:00,18.11,43.43,1008.65,73.3
7052,11/22/2016 6:00,11.02,39.96,1025.64,93.58
7053,11/22/2016 7:00,23.37,63.87,1016.67,60.44
7054,11/22/2016 8:00,23.22,69.04,1009.65,89.05
7055,11/22/2016 9:00,12.31,41.06,1021.19,74.38
7056,11/22/2016 10:00,15.34,41.23,996.87,86.56
7057,11/22/2016 11:00,28.69,67.25,1017.71,44.6
7058,11/22/2016 12:00,11.34,43.67,1011.54,87.95
7059,11/22/2016 13:00,6.02,41.38,1021.2,88.71
7060,11/22/2016 14:00,11.2,42.02,999.99,96.69
7061,11/22/2016 15:00,9.09,41.92,1029.36,91
7062,11/22/2016 16:00,29.47,65.51,1014.71,58.28
7063,11/22/2016 17:00,23.12,69.71,1008.98,84.41
7064,11/22/2016 18:00,10.29,41.46,1020.84,89.03
7065,11/22/2016 19:00,13.36,39.64,1010.3,93.26
7066,11/22/2016 20:00,18.38,55.28,1020.22,68.33
7067,11/22/2016 21:00,22.76,49.02,1007.5,88.56
7068,11/22/2016 22:00,28.19,62.6,1017.34,46.95
7069,11/22/2016 23:00,24.16,48.98,1015.19,42.55
7070,11/23/2016 0:00,29.75,73.5,1011.13,67.31
7071,11/23/2016 1:00,25.38,62.96,1019.98,56.88
7072,11/23/2016 2:00,21.98,59.39,1015.25,84.52
7073,11/23/2016 3:00,9.82,36.18,1019.18,65.8
7074,11/23/2016 4:00,27.5,65.34,1014.93,47.46
7075,11/23/2016 5:00,7.84,43.52,1022.23,96.51
7076,11/23/2016 6:00,23.49,47.45,1008.46,66.18
7077,11/23/2016 7:00,10.91,37.92,1008.66,66.53
7078,11/23/2016 8:00,12.95,41.23,993.74,96.35
7079,11/23/2016 9:00,7.92,41.66,1014.84,76.12
7080,11/23/2016 10:00,21.98,55.5,1017.89,57.9
7081,11/23/2016 11:00,9.39,41.79,1021.6,50.09
7082,11/23/2016 12:00,30.04,67.25,1017.57,38.14
7083,11/23/2016 13:00,14.56,39.39,1014.23,80.61
7084,11/23/2016 14:00,12.26,43.48,1016.41,72.95
7085,11/23/2016 15:00,18.87,60.07,1015.15,70.91
7086,11/23/2016 16:00,21.16,45.38,1014.65,73.06
7087,11/23/2016 17:00,27.65,67.07,1005.65,60.42
7088,11/23/2016 18:00,16.03,65.46,1013.96,87.56
7089,11/23/2016 19:00,14.45,44.84,1023.28,82.79
7090,11/23/2016 20:00,11.76,39.28,1016.9,91.06
7091,11/23/2016 21:00,13.83,43.22,1010.62,70.8
7092,11/23/2016 22:00,6.18,41.55,1001.58,98.79
7093,11/23/2016 23:00,14.82,40,1016.32,66.3
7094,11/24/2016 0:00,32.1,69.98,1013.31,55.84
7095,11/24/2016 1:00,15.11,45.01,1014.35,65.03
7096,11/24/2016 2:00,28.76,69.48,1008.62,55.86
7097,11/24/2016 3:00,5.54,45.87,1008.69,95.91
7098,11/24/2016 4:00,23.97,62.44,1013.64,88.5
7099,11/24/2016 5:00,19.77,54.42,1011.73,89.26
7100,11/24/2016 6:00,22.42,71.77,1005.5,90.62
7101,11/24/2016 7:00,25.57,66.54,1005.22,83.48
7102,11/24/2016 8:00,22.29,43.79,1015.68,41.75
7103,11/24/2016 9:00,19.55,39.39,1013.55,57.82
7104,11/24/2016 10:00,6.13,40.64,1020.69,94.57
7105,11/24/2016 11:00,25.21,46.21,1010.87,59.35
7106,11/24/2016 12:00,16.78,58.95,1017.74,96.24
7107,11/24/2016 13:00,17.55,45.87,1008.07,80.98
7108,11/24/2016 14:00,18.88,40.79,1004.98,92.65
7109,11/24/2016 15:00,20.32,49.16,1007.47,91.12
7110,11/24/2016 16:00,2.64,39.64,1011.02,85.24
7111,11/24/2016 17:00,22.88,69.45,1014.02,65.13
7112,11/24/2016 18:00,9.47,36.54,1007.93,77.65
7113,11/24/2016 19:00,31.98,64.05,1010.49,58.01
7114,11/24/2016 20:00,5.84,41.38,1020.34,82.41
7115,11/24/2016 21:00,25.23,60.84,1017.79,56.42
7116,11/24/2016 22:00,18.99,44.6,1014.7,40.11
7117,11/24/2016 23:00,28.16,73.21,1002.27,88.26
7118,11/25/2016 0:00,21.53,52.84,1005.06,88.22
7119,11/25/2016 1:00,23.13,72.24,1010.92,92.3
7120,11/25/2016 2:00,23.46,59.27,1010.6,79.79
7121,11/25/2016 3:00,28.62,59.14,1016.36,53.1
7122,11/25/2016 4:00,15.79,38.28,1014.4,74.84
7123,11/25/2016 5:00,23.19,45.61,1013.18,73.46
7124,11/25/2016 6:00,25.43,60.95,1014.62,51.39
7125,11/25/2016 7:00,31.52,76.2,1008.31,57.35
7126,11/25/2016 8:00,10.67,40.56,1022.39,77.92
7127,11/25/2016 9:00,6.25,39.64,1010.98,83.45
7128,11/25/2016 10:00,14.33,43.41,1015.43,55.4
7129,11/25/2016 11:00,27.62,68.27,1008.04,63.04
7130,11/25/2016 12:00,25.4,70.4,1006.8,94.78
7131,11/25/2016 13:00,9.83,41.17,1019.34,72.29
7132,11/25/2016 14:00,20.24,56.65,1020.72,62.9
7133,11/25/2016 15:00,28.42,73.5,1011.23,72.79
7134,11/25/2016 16:00,22.72,58.82,1012.54,77.72
7135,11/25/2016 17:00,24.59,72.24,1011.42,81.5
7136,11/25/2016 18:00,16.37,36.99,1006.37,90.11
7137,11/25/2016 19:00,8.52,41.55,1002.09,86.81
7138,11/25/2016 20:00,18.01,62.26,1011.89,89.29
7139,11/25/2016 21:00,27.02,72.58,1009.21,89.13
7140,11/25/2016 22:00,19.68,51.19,1008.64,94.88
7141,11/25/2016 23:00,10.38,43.02,1013.37,78.53
7142,11/26/2016 0:00,26.64,69.13,1010.6,79.23
7143,11/26/2016 1:00,8.09,43.02,1014.79,81.06
7144,11/26/2016 2:00,25.24,57.17,1010.44,74
7145,11/26/2016 3:00,21.8,65.94,1012.02,63.52
7146,11/26/2016 4:00,17.39,42.44,1013.72,73.79
7147,11/26/2016 5:00,16.84,39.63,1004.67,82.98
7148,11/26/2016 6:00,20.65,66.51,1014.94,71.83
7149,11/26/2016 7:00,15.56,41.1,1004.65,84.58
7150,11/26/2016 8:00,12.27,43.8,1023.21,57
7151,11/26/2016 9:00,5.6,38.91,1019.31,85.33
7152,11/26/2016 10:00,15.54,41.96,1011.78,97.46
7153,11/26/2016 11:00,22.83,58.62,1017.82,69.76
7154,11/26/2016 12:00,25.1,43.77,1010.9,49.68
7155,11/26/2016 13:00,20.91,58.2,1018.1,62.8
7156,11/26/2016 14:00,14.03,44.88,1019.6,57.63
7157,11/26/2016 15:00,20.71,46.63,1013.1,74.49
7158,11/26/2016 16:00,16.15,44.21,1020.76,85.41
7159,11/26/2016 17:00,5.15,35.19,1018.63,93.94
7160,11/26/2016 18:00,25.89,74.22,1007.43,81.55
7161,11/26/2016 19:00,6.24,35.77,1019.24,70.7
7162,11/26/2016 20:00,26.35,69.48,1008.45,70.47
7163,11/26/2016 21:00,10.94,39.04,1021.62,86.41
7164,11/26/2016 22:00,7.61,39.37,1015.84,83.73
7165,11/26/2016 23:00,28.56,69.51,1012.45,46.59
7166,11/27/2016 0:00,13,39.28,1016.7,81.94
7167,11/27/2016 1:00,8.82,34.69,1026.81,82.54
7168,11/27/2016 2:00,27.22,66.48,1004.59,52.66
7169,11/27/2016 3:00,15.08,42.77,1018.67,73.89
7170,11/27/2016 4:00,7.67,42.85,1012.02,93.35
7171,11/27/2016 5:00,11.83,44.6,1018.49,89.06
7172,11/27/2016 6:00,29.44,64.33,1011.4,61.78
7173,11/27/2016 7:00,30.36,74.87,1008.96,61.87
7174,11/27/2016 8:00,32.26,73.68,1014.75,60.9
7175,11/27/2016 9:00,28.86,73.4,1011.37,58.76
7176,11/27/2016 10:00,9.28,40.22,1009.23,88.43
7177,11/27/2016 11:00,10.52,41.78,1013.54,71.52
7178,11/27/2016 12:00,26.9,60.93,1007.1,67.32
7179,11/27/2016 13:00,24.86,44.05,1005.69,66.65
7180,11/27/2016 14:00,13.39,49.83,1007.14,90.88
7181,11/27/2016 15:00,27.98,71.98,1005.58,81
7182,11/27/2016 16:00,26.95,70.8,1009.73,82.95
7183,11/27/2016 17:00,3.2,41.31,997.67,98.84
7184,11/27/2016 18:00,13.45,42.44,1012.79,83.12
7185,11/27/2016 19:00,20.08,54.42,1011.79,89.35
7186,11/27/2016 20:00,30.07,70.98,1007.74,75.68
7187,11/27/2016 21:00,7.5,40.02,1031.39,82.53
7188,11/27/2016 22:00,33.59,79.05,1007.79,63.55
7189,11/27/2016 23:00,30.39,70.98,1007.55,72.76
7190,11/28/2016 0:00,21.64,44.05,1007.73,74.79
7191,11/28/2016 1:00,13.08,39.28,1012.41,77.98
7192,11/28/2016 2:00,13.39,44.58,1016.5,79.26
7193,11/28/2016 3:00,22.94,58.05,1012.27,80.12
7194,11/28/2016 4:00,28.07,64.09,1005.41,64.09
7195,11/28/2016 5:00,20.27,63.09,1016.6,90.7
7196,11/28/2016 6:00,11.83,43.14,1010.06,88.14
7197,11/28/2016 7:00,21.25,67.71,1006.9,55.76
7198,11/28/2016 8:00,24.35,60.27,1017.6,75.45
7199,11/28/2016 9:00,12.41,41.44,1015.46,76.9
7200,11/28/2016 10:00,28.61,68.12,1012.23,46.45
7201,11/28/2016 11:00,25.6,66.48,1006.16,69.34
7202,11/28/2016 12:00,13.11,42.99,1007.6,97
7203,11/28/2016 13:00,21.39,63.9,1013.44,70.95
7204,11/28/2016 14:00,12.41,37.92,1008.09,65.23
7205,11/28/2016 15:00,29.06,64.96,1000.88,62.07
7206,11/28/2016 16:00,18.38,62.1,1020.12,77.27
7207,11/28/2016 17:00,16.6,41.93,1022.01,48.98
7208,11/28/2016 18:00,31.18,74.34,1003.81,63.59
7209,11/28/2016 19:00,27.88,62.66,1009.51,56.44
7210,11/28/2016 20:00,26.18,68.08,1012.92,55.7
7211,11/28/2016 21:00,15.07,39.82,1012.78,84.46
7212,11/28/2016 22:00,21.47,50.12,1009.19,93.68
7213,11/28/2016 23:00,10.35,44.2,1018.46,88.6
7214,11/29/2016 0:00,20.3,44.9,1008.25,64.08
7215,11/29/2016 1:00,26.94,66.48,1005.46,60.62
7216,11/29/2016 2:00,25.72,47.45,1007.74,58.35
7217,11/29/2016 3:00,24.19,58.95,1017.78,58.78
7218,11/29/2016 4:00,20.71,49.69,1010.26,69.97
7219,11/29/2016 5:00,7.81,39.64,1011.42,86.68
7220,11/29/2016 6:00,27.11,48.6,1002.78,53.39
7221,11/29/2016 7:00,21.26,51.43,1009.96,80.66
7222,11/29/2016 8:00,29.12,73.06,1009.98,80.21
7223,11/29/2016 9:00,17.3,43.72,1009.64,77.86
7224,11/29/2016 10:00,15.02,42.07,1017.89,83.68
7225,11/29/2016 11:00,12.79,41.62,1010.52,81.83
7226,11/29/2016 12:00,19.89,51.43,1007.38,91.79
7227,11/29/2016 13:00,18.39,38.52,1019.66,66.93
7228,11/29/2016 14:00,22.8,69.23,1011.8,76.95
7229,11/29/2016 15:00,21.98,58.79,1010.72,86.85
7230,11/29/2016 16:00,20.01,68.63,1012.34,69.49
7231,11/29/2016 17:00,27.2,77.95,1009.48,78.53
7232,11/29/2016 18:00,14.07,42.99,1007.57,96.05
7233,11/29/2016 19:00,20.29,49.69,1008.94,69.91
7234,11/29/2016 20:00,28.22,76.2,1006.11,62.17
7235,11/29/2016 21:00,29.98,47.93,1002.46,42.73
7236,11/29/2016 22:00,18.55,43.69,1016.84,47.95
7237,11/29/2016 23:00,23.74,49.21,1012.78,42.5
7238,11/30/2016 0:00,19.13,42.18,1001.45,98.77
7239,11/30/2016 1:00,28.85,68.12,1012.05,46.31
7240,11/30/2016 2:00,22.76,58.96,1013.85,55.95
7241,11/30/2016 3:00,33.2,70.8,1008.75,59.41
7242,11/30/2016 4:00,30.85,70.94,1007.47,54.79
7243,11/30/2016 5:00,8.07,43.69,1017.05,87.34
7244,11/30/2016 6:00,24.78,66.49,1010.55,68.12
7245,11/30/2016 7:00,12.45,43.67,1013.61,91.34
7246,11/30/2016 8:00,32.8,68.67,1005.27,44.53
7247,11/30/2016 9:00,29.7,57.19,1008.41,55.07
7248,11/30/2016 10:00,5.4,39.4,1011.45,91.84
7249,11/30/2016 11:00,15.85,42.28,1007.4,82.12
7250,11/30/2016 12:00,9.16,41.03,1021.3,76.08
7251,11/30/2016 13:00,21.53,59.8,1016.46,74.72
7252,11/30/2016 14:00,18.16,39.99,1008.13,68.5
7253,11/30/2016 15:00,12.31,44.03,1007.78,94.42
7254,11/30/2016 16:00,23.77,64.15,1021.02,55.87
7255,11/30/2016 17:00,24.94,67.69,1008.86,68.97
7256,11/30/2016 18:00,22.53,70.98,1005.48,93.95
7257,11/30/2016 19:00,17.04,56.03,1020.38,68.69
7258,11/30/2016 20:00,10.48,40,1021.35,88.52
7259,11/30/2016 21:00,7.08,39.99,1010.55,91.44
7260,11/30/2016 22:00,29.95,73.42,1011.44,66.32
7261,11/30/2016 23:00,13.56,42.34,1017.95,93.83
7262,12/1/2016 0:00,8.16,39.72,1020.54,82.11
7263,12/1/2016 1:00,18.95,46.21,1013.47,81.22
7264,12/1/2016 2:00,33.45,73.88,1006.23,44.14
7265,12/1/2016 3:00,28.03,60.23,1010.23,66.04
7266,12/1/2016 4:00,25.19,63.94,1012.78,75.15
7267,12/1/2016 5:00,29.9,64.79,1016.9,48.24
7268,12/1/2016 6:00,24.13,45.61,1012.63,71.36
7269,12/1/2016 7:00,25.6,56.9,1006.35,81.58
7270,12/1/2016 8:00,19.83,51.43,1007.36,91.64
7271,12/1/2016 9:00,11.75,40.55,1018.09,97.7
7272,12/1/2016 10:00,6.28,41.06,1020.96,90.91
7273,12/1/2016 11:00,26.12,70.47,1009.93,72.13
7274,12/1/2016 12:00,7.92,36.08,1021.01,81.84
7275,12/1/2016 13:00,13.63,40.92,1021.89,80.5
7276,12/1/2016 14:00,23.84,68.94,1007.45,71.35
7277,12/1/2016 15:00,5.25,40.07,1019.48,67.7
7278,12/1/2016 16:00,13.91,44.58,1021.36,78.98
7279,12/1/2016 17:00,10.63,44.2,1018.63,90.26
7280,12/1/2016 18:00,22.48,67.45,1014.77,63.9
7281,12/1/2016 19:00,27.36,66.54,1011.31,45.3
7282,12/1/2016 20:00,27.99,66.91,1008.47,59.63
7283,12/1/2016 21:00,30.93,71.85,1008.63,58.47
7284,12/1/2016 22:00,20.37,44.58,1016.77,66.22
7285,12/1/2016 23:00,7.01,37.8,1021.47,62.84
7286,12/2/2016 0:00,16.98,63.09,1020.44,95.18
7287,12/2/2016 1:00,30.03,70.02,1010.07,64.2
7288,12/2/2016 2:00,6.34,40.64,1020.62,94.39
7289,12/2/2016 3:00,14.59,35.71,1015.19,54.13
