TimeStamp,operating_pressure,operating_time,predicted_operating_time
2021/02/07 01:39,0.512,2.2,2.369753817
2021/02/07 01:40,0.511,2.3,2.369752175
2021/02/07 01:42,0.554,2.8,2.456623383
2021/02/07 01:43,0.534,2.2,2.376515269
2021/02/07 01:44,0.508,2.4,2.369748725
2021/02/07 01:45,0.523,2.8,2.370413888
2021/02/07 01:46,0.536,2.2,2.382371671
2021/02/07 01:47,0.528,2.3,2.373179363
2021/02/07 01:48,0.55,2.5,2.427961742
2021/02/07 01:49,0.535,2,2.380923534
2021/02/07 01:50,0.513,2.4,2.369755793
2021/02/07 01:51,0.537,2.6,2.379128155
2021/02/07 01:52,0.541,2.6,2.376694946
2021/02/07 01:53,0.506,2.5,2.369747271
2021/02/07 01:55,0.558,2.2,2.591054574
2021/02/07 01:56,0.519,2.5,2.375816291
2021/02/07 01:57,0.555,2.6,2.531397033
2021/02/07 01:58,0.552,2.5,2.433834955
2021/02/07 02:00,0.536,2.4,2.382371671
2021/02/07 02:01,0.534,2.1,2.376515269
2021/02/07 02:02,0.525,2.5,2.370450866
2021/02/07 02:03,0.557,2.4,2.562387795
2021/02/07 02:04,0.525,3,2.370450866
2021/02/07 02:05,0.553,3,2.436873245
2021/02/07 02:06,0.527,2.3,2.377854068
2021/02/07 02:08,0.532,2.9,2.371003168
2021/02/07 02:09,0.513,2.8,2.369755793
2021/02/07 02:10,0.546,2.9,2.415524801
2021/02/07 02:11,0.553,2.6,2.436873245
2021/02/07 02:13,0.537,2.8,2.379128155
2021/02/07 02:14,0.517,2.8,2.369768739
2021/02/07 02:15,0.527,2.2,2.377854068
2021/02/07 02:16,0.505,2.5,2.369746717
2021/02/07 02:17,0.558,2.6,2.591054574
2021/02/07 02:18,0.541,2.7,2.376694946
2021/02/07 02:19,0.544,2.1,2.412633094
2021/02/07 02:21,0.508,2.3,2.369748725
2021/02/07 02:22,0.521,2.8,2.375832976
2021/02/07 02:23,0.53,2.3,2.367656514
2021/02/07 02:24,0.501,2.4,2.369745262
2021/02/07 02:26,0.547,2.1,2.465143749
2021/02/07 02:27,0.501,2.9,2.369745262
2021/02/07 02:28,0.502,2.1,2.369745537
2021/02/07 02:29,0.508,2.2,2.369748725
2021/02/07 02:30,0.503,2.2,2.369745864
2021/02/07 02:31,0.545,2.1,2.413935234
2021/02/07 02:32,0.56,2,2.606790256
2021/02/07 02:34,0.527,2.3,2.377854068
2021/02/07 02:35,0.52,2.2,2.375823817
2021/02/07 02:36,0.546,2.7,2.415524801
2021/02/07 02:37,0.518,2.4,2.369773841
2021/02/07 02:39,0.526,2.9,2.377823529
2021/02/07 02:40,0.547,2.2,2.465143749
2021/02/07 02:41,0.505,2.8,2.369746717
2021/02/07 02:42,0.523,2.8,2.370413888
2021/02/07 02:43,0.552,2.4,2.433834955
2021/02/07 02:44,0.542,2.4,2.37105466
2021/02/07 02:45,0.549,2.6,2.470282615
2021/02/07 02:47,0.538,2.4,2.370103526
2021/02/07 02:48,0.504,2.1,2.369746253
2021/02/07 02:49,0.51,2.7,2.36975081
2021/02/07 02:50,0.528,2.4,2.373179363
2021/02/07 02:52,0.518,2.4,2.369773841
2021/02/07 02:53,0.546,2.4,2.415524801
2021/02/07 02:54,0.538,2.7,2.370103526
2021/02/07 02:55,0.521,2.3,2.375832976
2021/02/07 02:56,0.545,2.3,2.413935234
2021/02/07 02:57,0.555,2.5,2.531397033
2021/02/07 02:58,0.504,2.2,2.369746253
2021/02/07 03:00,0.539,2.2,2.364781072
2021/02/07 03:04,0.533,2.3,2.376099501
2021/02/07 03:05,0.544,2.6,2.412633094
2021/02/07 03:13,0.521,2.2,2.375832976
2021/02/07 03:14,0.523,2.4,2.370413888
2021/02/07 12:53,0.544,2.5,2.412633094
2021/02/07 12:54,0.5,2.7,2.36974503
2021/02/07 13:35,0.533,2.3,2.376099501
2021/02/07 13:36,0.512,2.9,2.369753817
2021/02/07 13:38,0.56,2.4,2.606790256
2021/02/07 13:44,0.51,2.9,2.36975081
2021/02/07 13:45,0.537,2.6,2.379128155
2021/02/07 13:47,0.549,2.8,2.470282615
2021/02/07 13:48,0.558,2.8,2.591054574
2021/02/07 14:52,0.555,2.8,2.531397033
2021/02/07 15:12,0.509,2.3,2.369749673
2021/02/07 15:13,0.5,3,2.36974503
2021/02/07 15:14,0.528,2.8,2.373179363
2021/02/07 15:15,0.507,2,2.369747933
2021/02/07 15:16,0.541,2.9,2.376694946
2021/02/07 15:17,0.523,2.4,2.370413888
2021/02/07 15:18,0.506,2.1,2.369747271
2021/02/07 15:19,0.524,2.2,2.370430522
2021/02/07 15:20,0.55,2.9,2.427961742
2021/02/07 15:21,0.517,2,2.369768739
2021/02/07 15:22,0.55,2.9,2.427961742
2021/02/07 15:23,0.546,2.3,2.415524801
2021/02/07 15:24,0.56,2.2,2.606790256
2021/02/07 15:25,0.555,3,2.531397033
2021/02/07 15:26,0.501,2.4,2.369745262
2021/02/07 15:27,0.506,2.1,2.369747271
2021/02/07 15:28,0.51,2.6,2.36975081
2021/02/07 15:29,0.505,2.8,2.369746717
2021/02/07 15:30,0.531,2.8,2.367726193
2021/02/07 15:32,0.547,3,2.465143749
2021/02/07 15:33,0.523,2.3,2.370413888
2021/02/07 15:35,0.546,2.5,2.415524801
2021/02/07 15:36,0.559,2.1,2.618402585
2021/02/07 15:37,0.521,2.3,2.375832976
2021/02/07 15:38,0.539,2.8,2.364781072
2021/02/07 15:39,0.522,2.3,2.375844136
2021/02/07 15:40,0.525,2.2,2.370450866
2021/02/07 15:41,0.555,2.9,2.531397033
2021/02/07 15:42,0.511,2.5,2.369752175
2021/02/07 15:43,0.542,2.1,2.37105466
2021/02/07 15:44,0.512,2.2,2.369753817
2021/02/07 15:45,0.543,3,2.371920192
2021/02/07 15:46,0.559,2.6,2.618402585
2021/02/07 15:47,0.56,2.9,2.606790256
2021/02/07 15:48,0.506,2.8,2.369747271
2021/02/07 15:49,0.521,2.7,2.375832976
2021/02/07 15:50,0.501,3,2.369745262
2021/02/07 15:51,0.507,2.1,2.369747933
2021/02/07 15:52,0.5,2.2,2.36974503
2021/02/07 15:53,0.535,2.2,2.380923534
2021/02/07 15:54,0.519,2.1,2.375816291
2021/02/07 15:56,0.548,2.9,2.467479018
2021/02/07 15:57,0.521,2.2,2.375832976
2021/02/07 15:58,0.519,2.6,2.375816291
2021/02/07 15:59,0.539,2.3,2.364781072
2021/02/07 16:00,0.521,2.4,2.375832976
2021/02/07 16:01,0.552,2.4,2.433834955
2021/02/07 16:02,0.508,2.2,2.369748725
2021/02/07 16:03,0.514,2.8,2.369758176
2021/02/07 16:04,0.527,2.2,2.377854068
2021/02/07 16:05,0.538,2.1,2.370103526
2021/02/07 16:06,0.505,2.6,2.369746717
2021/02/07 16:07,0.54,2.5,2.361164741
2021/02/07 16:08,0.535,2.6,2.380923534
2021/02/07 16:09,0.528,2.1,2.373179363
2021/02/07 16:10,0.554,2.6,2.456623383
2021/02/07 16:11,0.516,2.5,2.36976453
2021/02/07 16:12,0.515,2.2,2.369761053
2021/02/07 16:13,0.556,2.9,2.529277926
2021/02/07 16:14,0.526,2.8,2.377823529
2021/02/07 16:16,0.512,3,2.369753817
2021/02/07 16:17,0.506,2.5,2.369747271
2021/02/07 16:18,0.556,2.8,2.529277926
2021/02/07 16:19,0.556,2,2.529277926
2021/02/07 16:20,0.552,2.7,2.433834955
2021/02/07 16:21,0.519,2.3,2.375816291
2021/02/07 16:22,0.522,2.8,2.375844136
2021/02/07 16:23,0.528,2.2,2.373179363
2021/02/07 16:24,0.545,2.2,2.413935234
2021/02/07 16:25,0.523,3,2.370413888
2021/02/07 16:26,0.552,3,2.433834955
2021/02/07 16:27,0.546,2.6,2.415524801
2021/02/07 16:28,0.531,2.4,2.367726193
2021/02/07 16:29,0.531,2.3,2.367726193
2021/02/07 16:30,0.509,2.4,2.369749673
2021/02/07 16:32,0.521,2.8,2.375832976
2021/02/07 16:33,0.539,2.7,2.364781072
2021/02/07 16:34,0.526,2.5,2.377823529
2021/02/07 16:35,0.526,2.2,2.377823529
2021/02/07 16:36,0.521,2.9,2.375832976
2021/02/07 16:37,0.542,2.7,2.37105466
2021/02/07 16:38,0.548,2.1,2.467479018
2021/02/07 16:39,0.526,2.1,2.377823529
2021/02/07 16:40,0.524,2.4,2.370430522
2021/02/07 16:41,0.516,2.2,2.36976453
2021/02/07 16:43,0.503,2.2,2.369745864
2021/02/07 16:44,0.521,2.8,2.375832976
2021/02/07 16:45,0.551,3,2.429253779
2021/02/07 16:46,0.524,2.6,2.370430522
2021/02/07 16:47,0.557,2.9,2.562387795
2021/02/07 16:48,0.522,2,2.375844136
2021/02/07 16:49,0.526,2.8,2.377823529
2021/02/07 16:51,0.536,2.1,2.382371671
2021/02/07 16:52,0.538,2.2,2.370103526
2021/02/07 16:53,0.517,2.3,2.369768739
2021/02/07 16:54,0.5,2.1,2.36974503
2021/02/07 16:55,0.534,2.6,2.376515269
2021/02/07 16:56,0.502,2.1,2.369745537
2021/02/07 16:57,0.551,2.9,2.429253779
2021/02/07 16:58,0.549,2.5,2.470282615
2021/02/07 16:59,0.52,2.5,2.375823817
2021/02/07 17:00,0.536,2.6,2.382371671
2021/02/07 17:01,0.548,2.1,2.467479018
2021/02/07 17:02,0.539,3,2.364781072
2021/02/07 17:03,0.507,3,2.369747933
2021/02/07 17:04,0.51,2.8,2.36975081
2021/02/07 17:05,0.534,2.3,2.376515269
2021/02/07 17:07,0.51,2.7,2.36975081
2021/02/07 17:08,0.545,2.4,2.413935234
2021/02/07 17:09,0.504,2.9,2.369746253
2021/02/07 17:10,0.513,2.4,2.369755793
2021/02/07 17:11,0.511,2.4,2.369752175
2021/02/07 17:12,0.52,2.1,2.375823817
2021/02/07 17:13,0.54,2.3,2.361164741
2021/02/07 17:14,0.55,2.9,2.427961742
2021/02/07 17:15,0.539,2.8,2.364781072
2021/02/07 17:16,0.556,2.5,2.529277926
2021/02/07 17:17,0.512,2.4,2.369753817
2021/02/07 17:18,0.52,2,2.375823817
2021/02/07 17:19,0.543,2.1,2.371920192
2021/02/07 17:20,0.539,2.4,2.364781072
2021/02/07 17:21,0.508,2.5,2.369748725
2021/02/07 17:23,0.539,2.3,2.364781072
2021/02/07 17:24,0.542,3,2.37105466
2021/02/07 17:25,0.558,2.3,2.591054574
2021/02/07 17:26,0.508,2.1,2.369748725
2021/02/07 17:27,0.516,2.2,2.36976453
2021/02/07 17:28,0.525,2.1,2.370450866
2021/02/07 17:29,0.531,2.7,2.367726193
2021/02/07 17:30,0.542,2.7,2.37105466
2021/02/07 17:31,0.547,2.4,2.465143749
2021/02/07 17:32,0.508,3,2.369748725
2021/02/07 17:33,0.559,2.9,2.618402585
2021/02/07 17:34,0.538,2.2,2.370103526
2021/02/07 17:35,0.5,2.6,2.36974503
2021/02/07 17:36,0.546,2.5,2.415524801
2021/02/07 17:37,0.51,2.8,2.36975081
2021/02/07 17:39,0.56,2.9,2.606790256
2021/02/07 17:40,0.539,2.5,2.364781072
2021/02/07 17:41,0.5,3,2.36974503
2021/02/07 17:43,0.546,2.7,2.415524801
2021/02/07 17:46,0.524,2.2,2.370430522
2021/02/07 17:59,0.503,2.6,2.369745864
2021/02/07 18:00,0.536,2.2,2.382371671
2021/02/07 18:01,0.547,2.1,2.465143749
2021/02/07 18:02,0.505,2.5,2.369746717
2021/02/07 18:04,0.516,2.4,2.36976453
2021/02/07 18:05,0.545,2.1,2.413935234
2021/02/07 18:06,0.558,2.3,2.591054574
2021/02/07 18:07,0.525,2.5,2.370450866
2021/02/07 18:08,0.503,2.5,2.369745864
2021/02/07 18:09,0.519,2.8,2.375816291
2021/02/07 18:10,0.544,2,2.412633094
2021/02/07 18:11,0.522,2.2,2.375844136
2021/02/07 18:12,0.552,2.2,2.433834955
2021/02/07 18:13,0.519,2.8,2.375816291
2021/02/07 18:14,0.538,2.6,2.370103526
2021/02/07 18:15,0.52,2.1,2.375823817
2021/02/07 18:16,0.528,2.3,2.373179363
2021/02/07 18:17,0.553,2.4,2.436873245
2021/02/07 18:18,0.508,2.6,2.369748725
2021/02/07 18:20,0.521,2.5,2.375832976
2021/02/07 18:21,0.509,2.8,2.369749673
2021/02/07 18:22,0.546,2.9,2.415524801
2021/02/07 18:23,0.507,2.2,2.369747933
2021/02/07 18:24,0.548,2.6,2.467479018
2021/02/07 18:25,0.547,2.8,2.465143749
2021/02/07 18:26,0.549,2,2.470282615
2021/02/07 18:27,0.529,2.6,2.373225404
2021/02/07 18:28,0.549,2.4,2.470282615
2021/02/07 18:29,0.5,2.7,2.36974503
2021/02/07 18:30,0.545,3,2.413935234
2021/02/07 18:31,0.538,2.3,2.370103526
2021/02/07 18:32,0.504,2.7,2.369746253
2021/02/07 18:33,0.503,2.6,2.369745864
2021/02/07 18:34,0.524,2.6,2.370430522
2021/02/07 18:36,0.546,2.2,2.415524801
2021/02/07 18:37,0.504,3,2.369746253
2021/02/07 18:38,0.546,2.4,2.415524801
2021/02/07 18:39,0.533,2.2,2.376099501
2021/02/07 18:40,0.556,2,2.529277926
2021/02/07 18:41,0.514,2.1,2.369758176
2021/02/07 18:42,0.558,2.7,2.591054574
2021/02/07 18:43,0.527,2.2,2.377854068
2021/02/07 18:44,0.549,2.7,2.470282615
2021/02/07 18:45,0.538,2.4,2.370103526
2021/02/07 18:46,0.551,2.7,2.429253779
2021/02/07 18:47,0.544,2.1,2.412633094
2021/02/07 18:48,0.502,2.3,2.369745537
2021/02/07 18:49,0.512,2.9,2.369753817
2021/02/07 18:50,0.508,2.3,2.369748725
2021/02/07 18:52,0.558,2.8,2.591054574
2021/02/07 18:53,0.52,3,2.375823817
2021/02/07 18:54,0.544,2.6,2.412633094
2021/02/07 18:55,0.509,2.3,2.369749673
2021/02/07 18:56,0.551,2.6,2.429253779
2021/02/07 18:57,0.544,2.6,2.412633094
2021/02/07 18:58,0.533,2.8,2.376099501
2021/02/07 18:59,0.544,2.8,2.412633094
2021/02/07 19:00,0.546,2.3,2.415524801
2021/02/07 19:01,0.5,2.9,2.36974503
2021/02/07 19:02,0.541,2.2,2.376694946
2021/02/07 19:03,0.516,2.7,2.36976453
2021/02/07 19:04,0.557,2.1,2.562387795
2021/02/07 19:05,0.55,2.8,2.427961742
2021/02/07 19:06,0.531,2.4,2.367726193
2021/02/07 19:08,0.5,3,2.36974503
2021/02/07 19:09,0.533,2,2.376099501
2021/02/07 19:10,0.524,2.4,2.370430522
2021/02/07 19:11,0.51,2.5,2.36975081
2021/02/07 19:12,0.501,2.1,2.369745262
2021/02/07 19:13,0.547,2.1,2.465143749
2021/02/07 19:14,0.526,2.9,2.377823529
2021/02/07 19:15,0.519,2.1,2.375816291
2021/02/07 19:16,0.551,2.4,2.429253779
2021/02/07 19:20,0.542,2.4,2.37105466
2021/02/07 19:21,0.547,2.4,2.465143749
2021/02/07 19:34,0.546,2.3,2.415524801
2021/02/07 19:35,0.503,3,2.369745864
2021/02/07 20:15,0.522,2,2.375844136
2021/02/07 20:23,0.508,3,2.369748725
2021/02/08 06:17,0.52,2.1,2.375823817
2021/02/08 09:06,0.523,2.9,2.370413888
2021/02/08 09:45,0.548,2.8,2.467479018
2021/02/08 14:24,0.56,2.6,2.606790256
2021/02/08 15:19,0.504,2.7,2.369746253
2021/02/08 15:25,0.534,2.2,2.376515269
2021/02/08 15:26,0.555,2.7,2.531397033
2021/02/08 15:27,0.551,2.4,2.429253779
2021/02/08 15:28,0.547,3,2.465143749
2021/02/08 15:29,0.553,2.1,2.436873245
2021/02/08 16:09,0.535,2,2.380923534
2021/02/08 16:49,0.553,2.9,2.436873245
2021/02/08 17:05,0.544,2.8,2.412633094
2021/02/08 17:18,0.525,2.9,2.370450866
2021/02/08 17:19,0.549,2.6,2.470282615
2021/02/08 17:20,0.56,2.2,2.606790256
2021/02/08 17:21,0.531,2.2,2.367726193
2021/02/08 17:22,0.518,2.9,2.369773841
2021/02/08 17:23,0.549,2.9,2.470282615
2021/02/08 17:24,0.536,2.6,2.382371671
2021/02/08 17:25,0.538,2.5,2.370103526
2021/02/08 17:26,0.535,2.5,2.380923534
2021/02/08 17:27,0.531,2.5,2.367726193
2021/02/08 17:28,0.559,2.7,2.618402585
2021/02/08 17:29,0.539,2.8,2.364781072
2021/02/08 17:30,0.536,2.6,2.382371671
2021/02/08 17:31,0.532,2,2.371003168
2021/02/08 17:32,0.516,2.8,2.36976453
2021/02/08 17:33,0.553,2.6,2.436873245
2021/02/08 17:34,0.527,2.1,2.377854068
2021/02/08 17:35,0.541,2.5,2.376694946
2021/02/08 17:36,0.542,2.2,2.37105466
2021/02/08 17:37,0.528,2.3,2.373179363
2021/02/08 17:38,0.526,2.1,2.377823529
2021/02/08 17:39,0.5,2.2,2.36974503
2021/02/08 17:40,0.559,2.7,2.618402585
2021/02/08 17:41,0.555,2.9,2.531397033
2021/02/08 17:42,0.552,2.7,2.433834955
2021/02/08 17:43,0.533,2.7,2.376099501
2021/02/08 17:44,0.539,2.5,2.364781072
2021/02/08 17:45,0.545,2,2.413935234
2021/02/08 17:46,0.541,2.9,2.376694946
2021/02/08 17:47,0.513,2.1,2.369755793
2021/02/08 17:48,0.557,2.8,2.562387795
2021/02/08 17:49,0.519,2.6,2.375816291
2021/02/08 17:50,0.555,2,2.531397033
2021/02/08 17:51,0.507,2.7,2.369747933
2021/02/08 17:52,0.519,2.6,2.375816291
2021/02/08 17:53,0.515,2.9,2.369761053
2021/02/08 17:54,0.528,2.6,2.373179363
2021/02/08 17:55,0.548,2.8,2.467479018
2021/02/08 17:56,0.548,2.8,2.467479018
2021/02/08 17:57,0.505,2.1,2.369746717
2021/02/08 17:58,0.522,2.3,2.375844136
2021/02/08 17:59,0.502,2.5,2.369745537
2021/02/08 18:00,0.544,2.8,2.412633094
2021/02/08 18:01,0.532,2,2.371003168
2021/02/08 18:02,0.512,2.1,2.369753817
2021/02/08 18:03,0.551,2.7,2.429253779
2021/02/08 18:04,0.547,2.5,2.465143749
2021/02/08 18:05,0.526,2.1,2.377823529
2021/02/08 18:06,0.518,2,2.369773841
2021/02/08 18:07,0.539,2.4,2.364781072
2021/02/08 18:08,0.549,2.1,2.470282615
2021/02/08 18:09,0.529,2.5,2.373225404
2021/02/08 18:10,0.535,2,2.380923534
2021/02/08 18:11,0.511,2.5,2.369752175
2021/02/08 18:12,0.56,2.7,2.606790256
2021/02/08 18:13,0.516,2.5,2.36976453
2021/02/08 18:14,0.522,2.8,2.375844136
2021/02/08 18:15,0.551,2.3,2.429253779
2021/02/08 18:16,0.56,3,2.606790256
2021/02/08 18:17,0.53,2.8,2.367656514
2021/02/08 18:18,0.547,2.9,2.465143749
2021/02/08 18:19,0.518,2.1,2.369773841
2021/02/08 18:20,0.507,2.8,2.369747933
2021/02/08 18:21,0.508,2.5,2.369748725
2021/02/08 18:22,0.502,2.2,2.369745537
2021/02/08 18:23,0.503,2.7,2.369745864
2021/02/08 18:24,0.53,2.3,2.367656514
2021/02/08 18:25,0.551,2.1,2.429253779
2021/02/08 18:26,0.502,2.9,2.369745537
2021/02/08 18:27,0.524,2.2,2.370430522
2021/02/08 18:28,0.538,2.8,2.370103526
2021/02/08 18:29,0.519,2.9,2.375816291
2021/02/08 18:30,0.519,2.3,2.375816291
2021/02/08 18:31,0.518,2.7,2.369773841
2021/02/08 18:32,0.546,2.2,2.415524801
2021/02/08 18:33,0.515,2.6,2.369761053
2021/02/08 18:34,0.514,2.5,2.369758176
2021/02/08 18:35,0.506,2.7,2.369747271
2021/02/08 18:36,0.506,2.8,2.369747271
2021/02/08 18:37,0.503,2.4,2.369745864
2021/02/08 18:38,0.528,2.1,2.373179363
2021/02/08 18:39,0.515,2.5,2.369761053
2021/02/08 18:40,0.529,2.2,2.373225404
2021/02/08 18:41,0.55,2.2,2.427961742
2021/02/08 18:42,0.556,2.6,2.529277926
2021/02/08 18:43,0.543,2,2.371920192
2021/02/08 18:44,0.535,2.4,2.380923534
2021/02/08 18:45,0.513,2,2.369755793
2021/02/08 18:46,0.5,2,2.36974503
2021/02/08 18:47,0.516,2,2.36976453
2021/02/08 18:48,0.527,2.3,2.377854068
2021/02/08 18:49,0.533,2.3,2.376099501
2021/02/08 18:50,0.532,2.8,2.371003168
2021/02/08 18:51,0.55,2.2,2.427961742
2021/02/08 18:52,0.508,2,2.369748725
2021/02/08 18:53,0.518,2.4,2.369773841
2021/02/08 18:54,0.557,2.2,2.562387795
2021/02/08 18:55,0.505,2.9,2.369746717
2021/02/08 18:56,0.541,2.5,2.376694946
2021/02/08 18:57,0.552,2.8,2.433834955
2021/02/08 18:58,0.552,2.5,2.433834955
2021/02/08 18:59,0.559,2.6,2.618402585
2021/02/08 19:00,0.553,2.9,2.436873245
2021/02/08 19:01,0.552,2.1,2.433834955
2021/02/08 19:02,0.51,2.9,2.36975081
2021/02/08 19:03,0.511,2.3,2.369752175
2021/02/08 19:04,0.505,2.8,2.369746717
2021/02/08 19:05,0.51,2.8,2.36975081
2021/02/08 19:06,0.519,2.9,2.375816291
2021/02/08 19:07,0.541,2.5,2.376694946
2021/02/08 19:10,0.519,2,2.375816291
2021/02/08 19:11,0.529,2.4,2.373225404
2021/02/08 19:13,0.53,2.1,2.367656514
2021/02/08 19:14,0.535,2.2,2.380923534
2021/02/08 19:15,0.541,3,2.376694946
2021/02/08 19:16,0.521,2,2.375832976
2021/02/08 19:17,0.538,2.3,2.370103526
2021/02/08 19:18,0.529,2.8,2.373225404
2021/02/08 19:19,0.557,2.1,2.562387795
2021/02/08 19:20,0.533,2.3,2.376099501
2021/02/08 19:21,0.558,2.2,2.591054574
2021/02/08 19:22,0.559,2.8,2.618402585
2021/02/08 19:23,0.555,2.5,2.531397033
2021/02/08 19:24,0.533,2.6,2.376099501
2021/02/08 19:25,0.525,3,2.370450866
2021/02/08 19:26,0.527,2.7,2.377854068
2021/02/08 19:27,0.513,2.6,2.369755793
2021/02/08 19:28,0.559,2.3,2.618402585
2021/02/08 19:29,0.551,2.9,2.429253779
2021/02/08 19:30,0.556,2.5,2.529277926
2021/02/08 19:31,0.544,2.3,2.412633094
2021/02/08 19:32,0.523,2.3,2.370413888
2021/02/08 19:33,0.535,2.8,2.380923534
2021/02/08 19:34,0.538,2.7,2.370103526
2021/02/08 19:35,0.559,2.5,2.618402585
2021/02/08 19:36,0.558,2.9,2.591054574
2021/02/08 19:37,0.516,3,2.36976453
2021/02/08 19:38,0.517,2.8,2.369768739
2021/02/08 19:39,0.544,2.5,2.412633094
2021/02/08 19:40,0.537,2.2,2.379128155
2021/02/08 19:41,0.533,2.1,2.376099501
2021/02/08 19:42,0.508,2.9,2.369748725
2021/02/08 19:43,0.533,2.9,2.376099501
2021/02/08 19:44,0.526,2.9,2.377823529
2021/02/08 19:45,0.509,2.1,2.369749673
2021/02/08 19:46,0.543,2.6,2.371920192
2021/02/08 19:47,0.549,2.2,2.470282615
2021/02/08 19:49,0.513,3,2.369755793
2021/02/08 19:50,0.529,2.2,2.373225404
2021/02/08 19:51,0.533,2.1,2.376099501
2021/02/08 19:52,0.557,2,2.562387795
2021/02/08 19:53,0.524,2.1,2.370430522
2021/02/08 19:54,0.514,2.2,2.369758176
2021/02/08 19:55,0.524,3,2.370430522
2021/02/08 19:56,0.515,2.8,2.369761053
2021/02/08 19:57,0.549,2.8,2.470282615
2021/02/08 19:58,0.534,2.7,2.376515269
2021/02/08 19:59,0.529,2.5,2.373225404
2021/02/08 20:00,0.543,2.6,2.371920192
2021/02/08 20:01,0.548,2.3,2.467479018
2021/02/08 20:02,0.508,2.2,2.369748725
2021/02/08 20:03,0.536,2.8,2.382371671
2021/02/08 20:04,0.525,2.4,2.370450866
2021/02/08 20:05,0.504,2.9,2.369746253
2021/02/08 20:06,0.523,2.7,2.370413888
2021/02/08 20:07,0.504,2.5,2.369746253
2021/02/08 20:08,0.548,2.8,2.467479018
2021/02/08 20:09,0.527,2.9,2.377854068
2021/02/08 20:10,0.548,2.1,2.467479018
2021/02/08 20:11,0.501,2.5,2.369745262
2021/02/08 20:12,0.527,3,2.377854068
2021/02/08 20:13,0.519,2.7,2.375816291
2021/02/08 20:14,0.521,2.9,2.375832976
2021/02/08 20:15,0.525,2.9,2.370450866
2021/02/08 20:16,0.51,2.1,2.36975081
2021/02/08 20:17,0.538,2.2,2.370103526
2021/02/08 20:18,0.514,2.5,2.369758176
2021/02/08 20:19,0.555,2.4,2.531397033
2021/02/08 20:20,0.549,2.9,2.470282615
2021/02/08 20:21,0.539,2.5,2.364781072
2021/02/08 20:22,0.55,3,2.427961742
2021/02/08 20:23,0.501,2.5,2.369745262
2021/02/08 20:24,0.55,2.7,2.427961742
2021/02/08 20:25,0.518,2.9,2.369773841
2021/02/08 20:26,0.509,2.3,2.369749673
2021/02/08 20:27,0.555,2.3,2.531397033
2021/02/08 20:28,0.54,2.3,2.361164741
2021/02/08 20:29,0.504,2.8,2.369746253
2021/02/08 20:30,0.537,2.5,2.379128155
2021/02/08 20:31,0.516,2.8,2.36976453
2021/02/08 20:32,0.508,2.2,2.369748725
2021/02/08 20:33,0.518,2.5,2.369773841
2021/02/08 20:34,0.525,2.6,2.370450866
2021/02/08 20:35,0.544,2,2.412633094
2021/02/08 20:36,0.54,2.6,2.361164741
2021/02/08 20:37,0.538,2.5,2.370103526
2021/02/08 20:45,0.546,2.2,2.415524801
2021/02/08 20:46,0.542,2.5,2.37105466
2021/02/08 20:51,0.508,2.1,2.369748725
2021/02/08 20:52,0.508,2.1,2.369748725
2021/02/08 20:53,0.51,2.2,2.36975081
2021/02/08 21:05,0.537,2.9,2.379128155
2021/02/08 22:18,0.533,2.2,2.376099501
2021/02/08 22:19,0.523,2.9,2.370413888
2021/02/08 22:20,0.553,2.3,2.436873245
2021/02/08 22:21,0.551,2.6,2.429253779
2021/02/08 22:22,0.527,2.8,2.377854068
2021/02/08 22:23,0.507,2.5,2.369747933
2021/02/08 22:24,0.503,2.4,2.369745864
2021/02/08 22:25,0.554,2.3,2.456623383
2021/02/08 22:26,0.525,2.6,2.370450866
2021/02/08 22:27,0.503,2.8,2.369745864
2021/02/08 22:28,0.554,2.1,2.456623383
2021/02/08 22:29,0.548,3,2.467479018
2021/02/08 22:30,0.515,2.3,2.369761053
2021/02/08 22:31,0.522,2.9,2.375844136
2021/02/08 22:32,0.522,2.2,2.375844136
2021/02/08 22:33,0.523,2.8,2.370413888
2021/02/08 22:34,0.55,3,2.427961742
2021/02/08 22:35,0.558,2.4,2.591054574
2021/02/08 22:36,0.545,2.5,2.413935234
2021/02/08 22:37,0.517,2.2,2.369768739
2021/02/08 22:38,0.553,2.6,2.436873245
2021/02/08 22:39,0.554,2.5,2.456623383
2021/02/08 22:40,0.508,2.2,2.369748725
2021/02/08 22:41,0.551,2.2,2.429253779
2021/02/08 22:42,0.554,2.3,2.456623383
2021/02/08 22:43,0.555,2.8,2.531397033
2021/02/08 22:44,0.524,2.8,2.370430522
2021/02/08 22:45,0.517,2.3,2.369768739
2021/02/08 22:46,0.506,2.1,2.369747271
2021/02/08 22:47,0.51,2.2,2.36975081
2021/02/08 22:48,0.514,2.4,2.369758176
2021/02/08 22:49,0.531,2.3,2.367726193
2021/02/08 22:50,0.525,2.6,2.370450866
2021/02/08 22:51,0.514,2,2.369758176
2021/02/08 22:52,0.503,2.9,2.369745864
2021/02/08 22:53,0.53,2.2,2.367656514
2021/02/08 22:54,0.56,2.4,2.606790256
2021/02/08 22:55,0.539,2.4,2.364781072
2021/02/08 22:56,0.534,2.1,2.376515269
2021/02/08 22:57,0.516,2.9,2.36976453
2021/02/08 22:58,0.521,2.7,2.375832976
2021/02/08 22:59,0.541,3,2.376694946
2021/02/08 23:00,0.559,2.8,2.618402585
